Vin_A,Vin_B,Vin_C,temp,pvdd,cqload,lmin,wmin,toxe_n,toxm_n,toxref_n,toxe_p,toxm_p,toxref_p,toxp_par,xj_n,xj_p,ndep_n,ndep_p,delay_LH_NodeA,delay_HL_NodeA,delay_LH_NodeB,delay_HL_NodeB,delay_LH_NodeC,delay_HL_NodeC
0.0,0.0,0.0,43.78643070691845,1.035563307359246,1.4395668780930593e-15,4.0833961281858847e-08,4.4381592368093184e-08,9.337990776631952e-10,8.782320786460923e-10,8.447079134953006e-10,9.179368813263619e-10,9.40564160476201e-10,8.696157309983945e-10,6.511953793535717e-10,1.3781196712282162e-08,1.4402975840577946e-08,5.987762339619411e+18,2.674148111809429e+18,6.05678e-11,9.24321e-11,5.87449e-11,7.91266e-11,5.4249e-11,5.79244e-11
0.0,0.0,1.0,43.78643070691845,1.035563307359246,1.4395668780930593e-15,4.0833961281858847e-08,4.4381592368093184e-08,9.337990776631952e-10,8.782320786460923e-10,8.447079134953006e-10,9.179368813263619e-10,9.40564160476201e-10,8.696157309983945e-10,6.511953793535717e-10,1.3781196712282162e-08,1.4402975840577946e-08,5.987762339619411e+18,2.674148111809429e+18,6.05678e-11,9.24321e-11,5.87449e-11,7.91266e-11,5.4249e-11,5.79244e-11
0.0,1.0,0.0,43.78643070691845,1.035563307359246,1.4395668780930593e-15,4.0833961281858847e-08,4.4381592368093184e-08,9.337990776631952e-10,8.782320786460923e-10,8.447079134953006e-10,9.179368813263619e-10,9.40564160476201e-10,8.696157309983945e-10,6.511953793535717e-10,1.3781196712282162e-08,1.4402975840577946e-08,5.987762339619411e+18,2.674148111809429e+18,6.05678e-11,9.24321e-11,5.87449e-11,7.91266e-11,5.4249e-11,5.79244e-11
0.0,1.0,1.0,43.78643070691845,1.035563307359246,1.4395668780930593e-15,4.0833961281858847e-08,4.4381592368093184e-08,9.337990776631952e-10,8.782320786460923e-10,8.447079134953006e-10,9.179368813263619e-10,9.40564160476201e-10,8.696157309983945e-10,6.511953793535717e-10,1.3781196712282162e-08,1.4402975840577946e-08,5.987762339619411e+18,2.674148111809429e+18,6.05678e-11,9.24321e-11,5.87449e-11,7.91266e-11,5.4249e-11,5.79244e-11
1.0,0.0,0.0,43.78643070691845,1.035563307359246,1.4395668780930593e-15,4.0833961281858847e-08,4.4381592368093184e-08,9.337990776631952e-10,8.782320786460923e-10,8.447079134953006e-10,9.179368813263619e-10,9.40564160476201e-10,8.696157309983945e-10,6.511953793535717e-10,1.3781196712282162e-08,1.4402975840577946e-08,5.987762339619411e+18,2.674148111809429e+18,6.05678e-11,9.24321e-11,5.87449e-11,7.91266e-11,5.4249e-11,5.79244e-11
1.0,0.0,1.0,43.78643070691845,1.035563307359246,1.4395668780930593e-15,4.0833961281858847e-08,4.4381592368093184e-08,9.337990776631952e-10,8.782320786460923e-10,8.447079134953006e-10,9.179368813263619e-10,9.40564160476201e-10,8.696157309983945e-10,6.511953793535717e-10,1.3781196712282162e-08,1.4402975840577946e-08,5.987762339619411e+18,2.674148111809429e+18,6.05678e-11,9.24321e-11,5.87449e-11,7.91266e-11,5.4249e-11,5.79244e-11
1.0,1.0,0.0,43.78643070691845,1.035563307359246,1.4395668780930593e-15,4.0833961281858847e-08,4.4381592368093184e-08,9.337990776631952e-10,8.782320786460923e-10,8.447079134953006e-10,9.179368813263619e-10,9.40564160476201e-10,8.696157309983945e-10,6.511953793535717e-10,1.3781196712282162e-08,1.4402975840577946e-08,5.987762339619411e+18,2.674148111809429e+18,6.05678e-11,9.24321e-11,5.87449e-11,7.91266e-11,5.4249e-11,5.79244e-11
1.0,1.0,1.0,43.78643070691845,1.035563307359246,1.4395668780930593e-15,4.0833961281858847e-08,4.4381592368093184e-08,9.337990776631952e-10,8.782320786460923e-10,8.447079134953006e-10,9.179368813263619e-10,9.40564160476201e-10,8.696157309983945e-10,6.511953793535717e-10,1.3781196712282162e-08,1.4402975840577946e-08,5.987762339619411e+18,2.674148111809429e+18,6.05678e-11,9.24321e-11,5.87449e-11,7.91266e-11,5.4249e-11,5.79244e-11
0.0,0.0,0.0,73.73408594703551,0.954001594638433,1.4330228913815357e-15,4.67276009621712e-08,4.43948112248688e-08,8.676020547490972e-10,8.584990813381482e-10,8.856607798787852e-10,8.795691933308947e-10,8.983031586096757e-10,9.075471315813651e-10,6.564778448825786e-10,1.2972660733433073e-08,1.3624448254368994e-08,6.504405739369469e+18,2.918065110786584e+18,7.97997e-11,1.15825e-10,7.60037e-11,1.00204e-10,6.72739e-11,7.89614e-11
0.0,0.0,1.0,73.73408594703551,0.954001594638433,1.4330228913815357e-15,4.67276009621712e-08,4.43948112248688e-08,8.676020547490972e-10,8.584990813381482e-10,8.856607798787852e-10,8.795691933308947e-10,8.983031586096757e-10,9.075471315813651e-10,6.564778448825786e-10,1.2972660733433073e-08,1.3624448254368994e-08,6.504405739369469e+18,2.918065110786584e+18,7.97997e-11,1.15825e-10,7.60037e-11,1.00204e-10,6.72739e-11,7.89614e-11
0.0,1.0,0.0,73.73408594703551,0.954001594638433,1.4330228913815357e-15,4.67276009621712e-08,4.43948112248688e-08,8.676020547490972e-10,8.584990813381482e-10,8.856607798787852e-10,8.795691933308947e-10,8.983031586096757e-10,9.075471315813651e-10,6.564778448825786e-10,1.2972660733433073e-08,1.3624448254368994e-08,6.504405739369469e+18,2.918065110786584e+18,7.97997e-11,1.15825e-10,7.60037e-11,1.00204e-10,6.72739e-11,7.89614e-11
0.0,1.0,1.0,73.73408594703551,0.954001594638433,1.4330228913815357e-15,4.67276009621712e-08,4.43948112248688e-08,8.676020547490972e-10,8.584990813381482e-10,8.856607798787852e-10,8.795691933308947e-10,8.983031586096757e-10,9.075471315813651e-10,6.564778448825786e-10,1.2972660733433073e-08,1.3624448254368994e-08,6.504405739369469e+18,2.918065110786584e+18,7.97997e-11,1.15825e-10,7.60037e-11,1.00204e-10,6.72739e-11,7.89614e-11
1.0,0.0,0.0,73.73408594703551,0.954001594638433,1.4330228913815357e-15,4.67276009621712e-08,4.43948112248688e-08,8.676020547490972e-10,8.584990813381482e-10,8.856607798787852e-10,8.795691933308947e-10,8.983031586096757e-10,9.075471315813651e-10,6.564778448825786e-10,1.2972660733433073e-08,1.3624448254368994e-08,6.504405739369469e+18,2.918065110786584e+18,7.97997e-11,1.15825e-10,7.60037e-11,1.00204e-10,6.72739e-11,7.89614e-11
1.0,0.0,1.0,73.73408594703551,0.954001594638433,1.4330228913815357e-15,4.67276009621712e-08,4.43948112248688e-08,8.676020547490972e-10,8.584990813381482e-10,8.856607798787852e-10,8.795691933308947e-10,8.983031586096757e-10,9.075471315813651e-10,6.564778448825786e-10,1.2972660733433073e-08,1.3624448254368994e-08,6.504405739369469e+18,2.918065110786584e+18,7.97997e-11,1.15825e-10,7.60037e-11,1.00204e-10,6.72739e-11,7.89614e-11
1.0,1.0,0.0,73.73408594703551,0.954001594638433,1.4330228913815357e-15,4.67276009621712e-08,4.43948112248688e-08,8.676020547490972e-10,8.584990813381482e-10,8.856607798787852e-10,8.795691933308947e-10,8.983031586096757e-10,9.075471315813651e-10,6.564778448825786e-10,1.2972660733433073e-08,1.3624448254368994e-08,6.504405739369469e+18,2.918065110786584e+18,7.97997e-11,1.15825e-10,7.60037e-11,1.00204e-10,6.72739e-11,7.89614e-11
1.0,1.0,1.0,73.73408594703551,0.954001594638433,1.4330228913815357e-15,4.67276009621712e-08,4.43948112248688e-08,8.676020547490972e-10,8.584990813381482e-10,8.856607798787852e-10,8.795691933308947e-10,8.983031586096757e-10,9.075471315813651e-10,6.564778448825786e-10,1.2972660733433073e-08,1.3624448254368994e-08,6.504405739369469e+18,2.918065110786584e+18,7.97997e-11,1.15825e-10,7.60037e-11,1.00204e-10,6.72739e-11,7.89614e-11
0.0,0.0,0.0,53.49740769289589,1.0470388044245191,1.7860784805677612e-15,4.411615652023477e-08,4.225495717435829e-08,8.655759404276668e-10,8.525118480799474e-10,8.856103255797615e-10,9.086317439012396e-10,9.212195131939859e-10,9.035850482876596e-10,6.857175868891438e-10,1.4093006758551685e-08,1.5095101947579063e-08,6.20794949176369e+18,2.7719268381955707e+18,8.47057e-11,1.13786e-10,8.18866e-11,9.88663e-11,7.49457e-11,7.93641e-11
0.0,0.0,1.0,53.49740769289589,1.0470388044245191,1.7860784805677612e-15,4.411615652023477e-08,4.225495717435829e-08,8.655759404276668e-10,8.525118480799474e-10,8.856103255797615e-10,9.086317439012396e-10,9.212195131939859e-10,9.035850482876596e-10,6.857175868891438e-10,1.4093006758551685e-08,1.5095101947579063e-08,6.20794949176369e+18,2.7719268381955707e+18,8.47057e-11,1.13786e-10,8.18866e-11,9.88663e-11,7.49457e-11,7.93641e-11
0.0,1.0,0.0,53.49740769289589,1.0470388044245191,1.7860784805677612e-15,4.411615652023477e-08,4.225495717435829e-08,8.655759404276668e-10,8.525118480799474e-10,8.856103255797615e-10,9.086317439012396e-10,9.212195131939859e-10,9.035850482876596e-10,6.857175868891438e-10,1.4093006758551685e-08,1.5095101947579063e-08,6.20794949176369e+18,2.7719268381955707e+18,8.47057e-11,1.13786e-10,8.18866e-11,9.88663e-11,7.49457e-11,7.93641e-11
0.0,1.0,1.0,53.49740769289589,1.0470388044245191,1.7860784805677612e-15,4.411615652023477e-08,4.225495717435829e-08,8.655759404276668e-10,8.525118480799474e-10,8.856103255797615e-10,9.086317439012396e-10,9.212195131939859e-10,9.035850482876596e-10,6.857175868891438e-10,1.4093006758551685e-08,1.5095101947579063e-08,6.20794949176369e+18,2.7719268381955707e+18,8.47057e-11,1.13786e-10,8.18866e-11,9.88663e-11,7.49457e-11,7.93641e-11
1.0,0.0,0.0,53.49740769289589,1.0470388044245191,1.7860784805677612e-15,4.411615652023477e-08,4.225495717435829e-08,8.655759404276668e-10,8.525118480799474e-10,8.856103255797615e-10,9.086317439012396e-10,9.212195131939859e-10,9.035850482876596e-10,6.857175868891438e-10,1.4093006758551685e-08,1.5095101947579063e-08,6.20794949176369e+18,2.7719268381955707e+18,8.47057e-11,1.13786e-10,8.18866e-11,9.88663e-11,7.49457e-11,7.93641e-11
1.0,0.0,1.0,53.49740769289589,1.0470388044245191,1.7860784805677612e-15,4.411615652023477e-08,4.225495717435829e-08,8.655759404276668e-10,8.525118480799474e-10,8.856103255797615e-10,9.086317439012396e-10,9.212195131939859e-10,9.035850482876596e-10,6.857175868891438e-10,1.4093006758551685e-08,1.5095101947579063e-08,6.20794949176369e+18,2.7719268381955707e+18,8.47057e-11,1.13786e-10,8.18866e-11,9.88663e-11,7.49457e-11,7.93641e-11
1.0,1.0,0.0,53.49740769289589,1.0470388044245191,1.7860784805677612e-15,4.411615652023477e-08,4.225495717435829e-08,8.655759404276668e-10,8.525118480799474e-10,8.856103255797615e-10,9.086317439012396e-10,9.212195131939859e-10,9.035850482876596e-10,6.857175868891438e-10,1.4093006758551685e-08,1.5095101947579063e-08,6.20794949176369e+18,2.7719268381955707e+18,8.47057e-11,1.13786e-10,8.18866e-11,9.88663e-11,7.49457e-11,7.93641e-11
1.0,1.0,1.0,53.49740769289589,1.0470388044245191,1.7860784805677612e-15,4.411615652023477e-08,4.225495717435829e-08,8.655759404276668e-10,8.525118480799474e-10,8.856103255797615e-10,9.086317439012396e-10,9.212195131939859e-10,9.035850482876596e-10,6.857175868891438e-10,1.4093006758551685e-08,1.5095101947579063e-08,6.20794949176369e+18,2.7719268381955707e+18,8.47057e-11,1.13786e-10,8.18866e-11,9.88663e-11,7.49457e-11,7.93641e-11
0.0,0.0,0.0,43.07897293944144,1.0924377090234878,1.5805165322823741e-15,4.4327302490693916e-08,4.395624732097569e-08,8.868653986576671e-10,9.183113813732159e-10,9.186107489503051e-10,8.910011156029405e-10,8.719454955335775e-10,9.207790930571403e-10,6.164163592305735e-10,1.3976385014217889e-08,1.3403058150053481e-08,6.334992432544413e+18,2.738343197895481e+18,7.61677e-11,1.09035e-10,7.28592e-11,9.46293e-11,6.50621e-11,7.30062e-11
0.0,0.0,1.0,43.07897293944144,1.0924377090234878,1.5805165322823741e-15,4.4327302490693916e-08,4.395624732097569e-08,8.868653986576671e-10,9.183113813732159e-10,9.186107489503051e-10,8.910011156029405e-10,8.719454955335775e-10,9.207790930571403e-10,6.164163592305735e-10,1.3976385014217889e-08,1.3403058150053481e-08,6.334992432544413e+18,2.738343197895481e+18,7.61677e-11,1.09035e-10,7.28592e-11,9.46293e-11,6.50621e-11,7.30062e-11
0.0,1.0,0.0,43.07897293944144,1.0924377090234878,1.5805165322823741e-15,4.4327302490693916e-08,4.395624732097569e-08,8.868653986576671e-10,9.183113813732159e-10,9.186107489503051e-10,8.910011156029405e-10,8.719454955335775e-10,9.207790930571403e-10,6.164163592305735e-10,1.3976385014217889e-08,1.3403058150053481e-08,6.334992432544413e+18,2.738343197895481e+18,7.61677e-11,1.09035e-10,7.28592e-11,9.46293e-11,6.50621e-11,7.30062e-11
0.0,1.0,1.0,43.07897293944144,1.0924377090234878,1.5805165322823741e-15,4.4327302490693916e-08,4.395624732097569e-08,8.868653986576671e-10,9.183113813732159e-10,9.186107489503051e-10,8.910011156029405e-10,8.719454955335775e-10,9.207790930571403e-10,6.164163592305735e-10,1.3976385014217889e-08,1.3403058150053481e-08,6.334992432544413e+18,2.738343197895481e+18,7.61677e-11,1.09035e-10,7.28592e-11,9.46293e-11,6.50621e-11,7.30062e-11
1.0,0.0,0.0,43.07897293944144,1.0924377090234878,1.5805165322823741e-15,4.4327302490693916e-08,4.395624732097569e-08,8.868653986576671e-10,9.183113813732159e-10,9.186107489503051e-10,8.910011156029405e-10,8.719454955335775e-10,9.207790930571403e-10,6.164163592305735e-10,1.3976385014217889e-08,1.3403058150053481e-08,6.334992432544413e+18,2.738343197895481e+18,7.61677e-11,1.09035e-10,7.28592e-11,9.46293e-11,6.50621e-11,7.30062e-11
1.0,0.0,1.0,43.07897293944144,1.0924377090234878,1.5805165322823741e-15,4.4327302490693916e-08,4.395624732097569e-08,8.868653986576671e-10,9.183113813732159e-10,9.186107489503051e-10,8.910011156029405e-10,8.719454955335775e-10,9.207790930571403e-10,6.164163592305735e-10,1.3976385014217889e-08,1.3403058150053481e-08,6.334992432544413e+18,2.738343197895481e+18,7.61677e-11,1.09035e-10,7.28592e-11,9.46293e-11,6.50621e-11,7.30062e-11
1.0,1.0,0.0,43.07897293944144,1.0924377090234878,1.5805165322823741e-15,4.4327302490693916e-08,4.395624732097569e-08,8.868653986576671e-10,9.183113813732159e-10,9.186107489503051e-10,8.910011156029405e-10,8.719454955335775e-10,9.207790930571403e-10,6.164163592305735e-10,1.3976385014217889e-08,1.3403058150053481e-08,6.334992432544413e+18,2.738343197895481e+18,7.61677e-11,1.09035e-10,7.28592e-11,9.46293e-11,6.50621e-11,7.30062e-11
1.0,1.0,1.0,43.07897293944144,1.0924377090234878,1.5805165322823741e-15,4.4327302490693916e-08,4.395624732097569e-08,8.868653986576671e-10,9.183113813732159e-10,9.186107489503051e-10,8.910011156029405e-10,8.719454955335775e-10,9.207790930571403e-10,6.164163592305735e-10,1.3976385014217889e-08,1.3403058150053481e-08,6.334992432544413e+18,2.738343197895481e+18,7.61677e-11,1.09035e-10,7.28592e-11,9.46293e-11,6.50621e-11,7.30062e-11
0.0,0.0,0.0,21.257863881002848,0.9497506287039916,2.8972638007843306e-15,4.51973609518621e-08,4.537014903596996e-08,8.850590264792308e-10,8.643342222664792e-10,9.2095371447322e-10,8.913959454023057e-10,9.061600401955223e-10,9.5539497693515e-10,6.401237841310136e-10,1.3758491113495145e-08,1.3829409491339848e-08,6.93577228098368e+18,2.8195859512728187e+18,1.09485e-10,1.32234e-10,1.06845e-10,1.12845e-10,1.01703e-10,9.57812e-11
0.0,0.0,1.0,21.257863881002848,0.9497506287039916,2.8972638007843306e-15,4.51973609518621e-08,4.537014903596996e-08,8.850590264792308e-10,8.643342222664792e-10,9.2095371447322e-10,8.913959454023057e-10,9.061600401955223e-10,9.5539497693515e-10,6.401237841310136e-10,1.3758491113495145e-08,1.3829409491339848e-08,6.93577228098368e+18,2.8195859512728187e+18,1.09485e-10,1.32234e-10,1.06845e-10,1.12845e-10,1.01703e-10,9.57812e-11
0.0,1.0,0.0,21.257863881002848,0.9497506287039916,2.8972638007843306e-15,4.51973609518621e-08,4.537014903596996e-08,8.850590264792308e-10,8.643342222664792e-10,9.2095371447322e-10,8.913959454023057e-10,9.061600401955223e-10,9.5539497693515e-10,6.401237841310136e-10,1.3758491113495145e-08,1.3829409491339848e-08,6.93577228098368e+18,2.8195859512728187e+18,1.09485e-10,1.32234e-10,1.06845e-10,1.12845e-10,1.01703e-10,9.57812e-11
0.0,1.0,1.0,21.257863881002848,0.9497506287039916,2.8972638007843306e-15,4.51973609518621e-08,4.537014903596996e-08,8.850590264792308e-10,8.643342222664792e-10,9.2095371447322e-10,8.913959454023057e-10,9.061600401955223e-10,9.5539497693515e-10,6.401237841310136e-10,1.3758491113495145e-08,1.3829409491339848e-08,6.93577228098368e+18,2.8195859512728187e+18,1.09485e-10,1.32234e-10,1.06845e-10,1.12845e-10,1.01703e-10,9.57812e-11
1.0,0.0,0.0,21.257863881002848,0.9497506287039916,2.8972638007843306e-15,4.51973609518621e-08,4.537014903596996e-08,8.850590264792308e-10,8.643342222664792e-10,9.2095371447322e-10,8.913959454023057e-10,9.061600401955223e-10,9.5539497693515e-10,6.401237841310136e-10,1.3758491113495145e-08,1.3829409491339848e-08,6.93577228098368e+18,2.8195859512728187e+18,1.09485e-10,1.32234e-10,1.06845e-10,1.12845e-10,1.01703e-10,9.57812e-11
1.0,0.0,1.0,21.257863881002848,0.9497506287039916,2.8972638007843306e-15,4.51973609518621e-08,4.537014903596996e-08,8.850590264792308e-10,8.643342222664792e-10,9.2095371447322e-10,8.913959454023057e-10,9.061600401955223e-10,9.5539497693515e-10,6.401237841310136e-10,1.3758491113495145e-08,1.3829409491339848e-08,6.93577228098368e+18,2.8195859512728187e+18,1.09485e-10,1.32234e-10,1.06845e-10,1.12845e-10,1.01703e-10,9.57812e-11
1.0,1.0,0.0,21.257863881002848,0.9497506287039916,2.8972638007843306e-15,4.51973609518621e-08,4.537014903596996e-08,8.850590264792308e-10,8.643342222664792e-10,9.2095371447322e-10,8.913959454023057e-10,9.061600401955223e-10,9.5539497693515e-10,6.401237841310136e-10,1.3758491113495145e-08,1.3829409491339848e-08,6.93577228098368e+18,2.8195859512728187e+18,1.09485e-10,1.32234e-10,1.06845e-10,1.12845e-10,1.01703e-10,9.57812e-11
1.0,1.0,1.0,21.257863881002848,0.9497506287039916,2.8972638007843306e-15,4.51973609518621e-08,4.537014903596996e-08,8.850590264792308e-10,8.643342222664792e-10,9.2095371447322e-10,8.913959454023057e-10,9.061600401955223e-10,9.5539497693515e-10,6.401237841310136e-10,1.3758491113495145e-08,1.3829409491339848e-08,6.93577228098368e+18,2.8195859512728187e+18,1.09485e-10,1.32234e-10,1.06845e-10,1.12845e-10,1.01703e-10,9.57812e-11
0.0,0.0,0.0,61.2609403519981,1.0152314668835674,3.4211714867642504e-15,4.2891659928912166e-08,4.728893634132721e-08,9.578859616145096e-10,8.847955093710393e-10,9.00113126672588e-10,8.812659039608635e-10,9.281477645656311e-10,9.252901354391145e-10,6.809001062937506e-10,1.3543212732299242e-08,1.44377765190893e-08,6.490337657601231e+18,2.684208370708085e+18,1.1045e-10,1.24602e-10,1.08368e-10,1.09661e-10,1.04346e-10,9.28931e-11
0.0,0.0,1.0,61.2609403519981,1.0152314668835674,3.4211714867642504e-15,4.2891659928912166e-08,4.728893634132721e-08,9.578859616145096e-10,8.847955093710393e-10,9.00113126672588e-10,8.812659039608635e-10,9.281477645656311e-10,9.252901354391145e-10,6.809001062937506e-10,1.3543212732299242e-08,1.44377765190893e-08,6.490337657601231e+18,2.684208370708085e+18,1.1045e-10,1.24602e-10,1.08368e-10,1.09661e-10,1.04346e-10,9.28931e-11
0.0,1.0,0.0,61.2609403519981,1.0152314668835674,3.4211714867642504e-15,4.2891659928912166e-08,4.728893634132721e-08,9.578859616145096e-10,8.847955093710393e-10,9.00113126672588e-10,8.812659039608635e-10,9.281477645656311e-10,9.252901354391145e-10,6.809001062937506e-10,1.3543212732299242e-08,1.44377765190893e-08,6.490337657601231e+18,2.684208370708085e+18,1.1045e-10,1.24602e-10,1.08368e-10,1.09661e-10,1.04346e-10,9.28931e-11
0.0,1.0,1.0,61.2609403519981,1.0152314668835674,3.4211714867642504e-15,4.2891659928912166e-08,4.728893634132721e-08,9.578859616145096e-10,8.847955093710393e-10,9.00113126672588e-10,8.812659039608635e-10,9.281477645656311e-10,9.252901354391145e-10,6.809001062937506e-10,1.3543212732299242e-08,1.44377765190893e-08,6.490337657601231e+18,2.684208370708085e+18,1.1045e-10,1.24602e-10,1.08368e-10,1.09661e-10,1.04346e-10,9.28931e-11
1.0,0.0,0.0,61.2609403519981,1.0152314668835674,3.4211714867642504e-15,4.2891659928912166e-08,4.728893634132721e-08,9.578859616145096e-10,8.847955093710393e-10,9.00113126672588e-10,8.812659039608635e-10,9.281477645656311e-10,9.252901354391145e-10,6.809001062937506e-10,1.3543212732299242e-08,1.44377765190893e-08,6.490337657601231e+18,2.684208370708085e+18,1.1045e-10,1.24602e-10,1.08368e-10,1.09661e-10,1.04346e-10,9.28931e-11
1.0,0.0,1.0,61.2609403519981,1.0152314668835674,3.4211714867642504e-15,4.2891659928912166e-08,4.728893634132721e-08,9.578859616145096e-10,8.847955093710393e-10,9.00113126672588e-10,8.812659039608635e-10,9.281477645656311e-10,9.252901354391145e-10,6.809001062937506e-10,1.3543212732299242e-08,1.44377765190893e-08,6.490337657601231e+18,2.684208370708085e+18,1.1045e-10,1.24602e-10,1.08368e-10,1.09661e-10,1.04346e-10,9.28931e-11
1.0,1.0,0.0,61.2609403519981,1.0152314668835674,3.4211714867642504e-15,4.2891659928912166e-08,4.728893634132721e-08,9.578859616145096e-10,8.847955093710393e-10,9.00113126672588e-10,8.812659039608635e-10,9.281477645656311e-10,9.252901354391145e-10,6.809001062937506e-10,1.3543212732299242e-08,1.44377765190893e-08,6.490337657601231e+18,2.684208370708085e+18,1.1045e-10,1.24602e-10,1.08368e-10,1.09661e-10,1.04346e-10,9.28931e-11
1.0,1.0,1.0,61.2609403519981,1.0152314668835674,3.4211714867642504e-15,4.2891659928912166e-08,4.728893634132721e-08,9.578859616145096e-10,8.847955093710393e-10,9.00113126672588e-10,8.812659039608635e-10,9.281477645656311e-10,9.252901354391145e-10,6.809001062937506e-10,1.3543212732299242e-08,1.44377765190893e-08,6.490337657601231e+18,2.684208370708085e+18,1.1045e-10,1.24602e-10,1.08368e-10,1.09661e-10,1.04346e-10,9.28931e-11
0.0,0.0,0.0,23.765698027284657,1.0184083862543678,1.3510594415129102e-15,4.4475326729832695e-08,4.384084217553269e-08,9.284826242077727e-10,8.821105788464846e-10,9.279554512234291e-10,9.338763321742826e-10,9.42175081807959e-10,9.206459019878231e-10,6.702827982134068e-10,1.3795044889825663e-08,1.4138475480497252e-08,6.542265101049466e+18,2.820763228640804e+18,6.77926e-11,1.0538e-10,6.46334e-11,9.11813e-11,5.94739e-11,6.7015e-11
0.0,0.0,1.0,23.765698027284657,1.0184083862543678,1.3510594415129102e-15,4.4475326729832695e-08,4.384084217553269e-08,9.284826242077727e-10,8.821105788464846e-10,9.279554512234291e-10,9.338763321742826e-10,9.42175081807959e-10,9.206459019878231e-10,6.702827982134068e-10,1.3795044889825663e-08,1.4138475480497252e-08,6.542265101049466e+18,2.820763228640804e+18,6.77926e-11,1.0538e-10,6.46334e-11,9.11813e-11,5.94739e-11,6.7015e-11
0.0,1.0,0.0,23.765698027284657,1.0184083862543678,1.3510594415129102e-15,4.4475326729832695e-08,4.384084217553269e-08,9.284826242077727e-10,8.821105788464846e-10,9.279554512234291e-10,9.338763321742826e-10,9.42175081807959e-10,9.206459019878231e-10,6.702827982134068e-10,1.3795044889825663e-08,1.4138475480497252e-08,6.542265101049466e+18,2.820763228640804e+18,6.77926e-11,1.0538e-10,6.46334e-11,9.11813e-11,5.94739e-11,6.7015e-11
0.0,1.0,1.0,23.765698027284657,1.0184083862543678,1.3510594415129102e-15,4.4475326729832695e-08,4.384084217553269e-08,9.284826242077727e-10,8.821105788464846e-10,9.279554512234291e-10,9.338763321742826e-10,9.42175081807959e-10,9.206459019878231e-10,6.702827982134068e-10,1.3795044889825663e-08,1.4138475480497252e-08,6.542265101049466e+18,2.820763228640804e+18,6.77926e-11,1.0538e-10,6.46334e-11,9.11813e-11,5.94739e-11,6.7015e-11
1.0,0.0,0.0,23.765698027284657,1.0184083862543678,1.3510594415129102e-15,4.4475326729832695e-08,4.384084217553269e-08,9.284826242077727e-10,8.821105788464846e-10,9.279554512234291e-10,9.338763321742826e-10,9.42175081807959e-10,9.206459019878231e-10,6.702827982134068e-10,1.3795044889825663e-08,1.4138475480497252e-08,6.542265101049466e+18,2.820763228640804e+18,6.77926e-11,1.0538e-10,6.46334e-11,9.11813e-11,5.94739e-11,6.7015e-11
1.0,0.0,1.0,23.765698027284657,1.0184083862543678,1.3510594415129102e-15,4.4475326729832695e-08,4.384084217553269e-08,9.284826242077727e-10,8.821105788464846e-10,9.279554512234291e-10,9.338763321742826e-10,9.42175081807959e-10,9.206459019878231e-10,6.702827982134068e-10,1.3795044889825663e-08,1.4138475480497252e-08,6.542265101049466e+18,2.820763228640804e+18,6.77926e-11,1.0538e-10,6.46334e-11,9.11813e-11,5.94739e-11,6.7015e-11
1.0,1.0,0.0,23.765698027284657,1.0184083862543678,1.3510594415129102e-15,4.4475326729832695e-08,4.384084217553269e-08,9.284826242077727e-10,8.821105788464846e-10,9.279554512234291e-10,9.338763321742826e-10,9.42175081807959e-10,9.206459019878231e-10,6.702827982134068e-10,1.3795044889825663e-08,1.4138475480497252e-08,6.542265101049466e+18,2.820763228640804e+18,6.77926e-11,1.0538e-10,6.46334e-11,9.11813e-11,5.94739e-11,6.7015e-11
1.0,1.0,1.0,23.765698027284657,1.0184083862543678,1.3510594415129102e-15,4.4475326729832695e-08,4.384084217553269e-08,9.284826242077727e-10,8.821105788464846e-10,9.279554512234291e-10,9.338763321742826e-10,9.42175081807959e-10,9.206459019878231e-10,6.702827982134068e-10,1.3795044889825663e-08,1.4138475480497252e-08,6.542265101049466e+18,2.820763228640804e+18,6.77926e-11,1.0538e-10,6.46334e-11,9.11813e-11,5.94739e-11,6.7015e-11
0.0,0.0,0.0,105.51914014077435,1.0144503811581749,6.57515486616223e-16,4.803520792465496e-08,4.632308489904451e-08,9.026265372415555e-10,8.984229811119135e-10,9.101989495140379e-10,9.230021484593206e-10,9.207547718409361e-10,9.230499366822751e-10,6.646982354748768e-10,1.4084624600301647e-08,1.4387326874237849e-08,6.113994714597122e+18,2.7917516178347453e+18,5.60814e-11,1.04707e-10,5.32383e-11,8.93456e-11,4.68722e-11,5.99529e-11
0.0,0.0,1.0,105.51914014077435,1.0144503811581749,6.57515486616223e-16,4.803520792465496e-08,4.632308489904451e-08,9.026265372415555e-10,8.984229811119135e-10,9.101989495140379e-10,9.230021484593206e-10,9.207547718409361e-10,9.230499366822751e-10,6.646982354748768e-10,1.4084624600301647e-08,1.4387326874237849e-08,6.113994714597122e+18,2.7917516178347453e+18,5.60814e-11,1.04707e-10,5.32383e-11,8.93456e-11,4.68722e-11,5.99529e-11
