Vin_A,Vin_B,Vin_C,temp,pvdd,cqload,lmin,wmin,toxe_n,toxm_n,toxref_n,toxe_p,toxm_p,toxref_p,toxp_par,xj_n,xj_p,ndep_n,ndep_p,delay_LH_NodeA,delay_HL_NodeA,delay_LH_NodeB,delay_HL_NodeB,delay_LH_NodeC,delay_HL_NodeC
0.0,0.0,0.0,43.78643070691845,1.035563307359246,1.4395668780930593e-15,4.0833961281858847e-08,4.4381592368093184e-08,9.337990776631952e-10,8.782320786460923e-10,8.447079134953006e-10,9.179368813263619e-10,9.40564160476201e-10,8.696157309983945e-10,6.511953793535717e-10,1.3781196712282162e-08,1.4402975840577946e-08,5.987762339619411e+18,2.674148111809429e+18,3.97516e-11,4.43572e-11,3.52493e-11,4.01497e-11,2.84631e-11,3.34789e-11
0.0,0.0,1.0,43.78643070691845,1.035563307359246,1.4395668780930593e-15,4.0833961281858847e-08,4.4381592368093184e-08,9.337990776631952e-10,8.782320786460923e-10,8.447079134953006e-10,9.179368813263619e-10,9.40564160476201e-10,8.696157309983945e-10,6.511953793535717e-10,1.3781196712282162e-08,1.4402975840577946e-08,5.987762339619411e+18,2.674148111809429e+18,3.97516e-11,4.43572e-11,3.52493e-11,4.01497e-11,2.84631e-11,3.34789e-11
0.0,1.0,0.0,43.78643070691845,1.035563307359246,1.4395668780930593e-15,4.0833961281858847e-08,4.4381592368093184e-08,9.337990776631952e-10,8.782320786460923e-10,8.447079134953006e-10,9.179368813263619e-10,9.40564160476201e-10,8.696157309983945e-10,6.511953793535717e-10,1.3781196712282162e-08,1.4402975840577946e-08,5.987762339619411e+18,2.674148111809429e+18,3.97516e-11,4.43572e-11,3.52493e-11,4.01497e-11,2.84631e-11,3.34789e-11
0.0,1.0,1.0,43.78643070691845,1.035563307359246,1.4395668780930593e-15,4.0833961281858847e-08,4.4381592368093184e-08,9.337990776631952e-10,8.782320786460923e-10,8.447079134953006e-10,9.179368813263619e-10,9.40564160476201e-10,8.696157309983945e-10,6.511953793535717e-10,1.3781196712282162e-08,1.4402975840577946e-08,5.987762339619411e+18,2.674148111809429e+18,3.97516e-11,4.43572e-11,3.52493e-11,4.01497e-11,2.84631e-11,3.34789e-11
1.0,0.0,0.0,43.78643070691845,1.035563307359246,1.4395668780930593e-15,4.0833961281858847e-08,4.4381592368093184e-08,9.337990776631952e-10,8.782320786460923e-10,8.447079134953006e-10,9.179368813263619e-10,9.40564160476201e-10,8.696157309983945e-10,6.511953793535717e-10,1.3781196712282162e-08,1.4402975840577946e-08,5.987762339619411e+18,2.674148111809429e+18,3.97516e-11,4.43572e-11,3.52493e-11,4.01497e-11,2.84631e-11,3.34789e-11
1.0,0.0,1.0,43.78643070691845,1.035563307359246,1.4395668780930593e-15,4.0833961281858847e-08,4.4381592368093184e-08,9.337990776631952e-10,8.782320786460923e-10,8.447079134953006e-10,9.179368813263619e-10,9.40564160476201e-10,8.696157309983945e-10,6.511953793535717e-10,1.3781196712282162e-08,1.4402975840577946e-08,5.987762339619411e+18,2.674148111809429e+18,3.97516e-11,4.43572e-11,3.52493e-11,4.01497e-11,2.84631e-11,3.34789e-11
1.0,1.0,0.0,43.78643070691845,1.035563307359246,1.4395668780930593e-15,4.0833961281858847e-08,4.4381592368093184e-08,9.337990776631952e-10,8.782320786460923e-10,8.447079134953006e-10,9.179368813263619e-10,9.40564160476201e-10,8.696157309983945e-10,6.511953793535717e-10,1.3781196712282162e-08,1.4402975840577946e-08,5.987762339619411e+18,2.674148111809429e+18,3.97516e-11,4.43572e-11,3.52493e-11,4.01497e-11,2.84631e-11,3.34789e-11
1.0,1.0,1.0,43.78643070691845,1.035563307359246,1.4395668780930593e-15,4.0833961281858847e-08,4.4381592368093184e-08,9.337990776631952e-10,8.782320786460923e-10,8.447079134953006e-10,9.179368813263619e-10,9.40564160476201e-10,8.696157309983945e-10,6.511953793535717e-10,1.3781196712282162e-08,1.4402975840577946e-08,5.987762339619411e+18,2.674148111809429e+18,3.97516e-11,4.43572e-11,3.52493e-11,4.01497e-11,2.84631e-11,3.34789e-11
0.0,0.0,0.0,73.73408594703551,0.954001594638433,1.4330228913815357e-15,4.67276009621712e-08,4.43948112248688e-08,8.676020547490972e-10,8.584990813381482e-10,8.856607798787852e-10,8.795691933308947e-10,8.983031586096757e-10,9.075471315813651e-10,6.564778448825786e-10,1.2972660733433073e-08,1.3624448254368994e-08,6.504405739369469e+18,2.918065110786584e+18,7.47899e-11,8.83482e-11,6.69968e-11,7.72539e-11,5.65345e-11,6.18447e-11
0.0,0.0,1.0,73.73408594703551,0.954001594638433,1.4330228913815357e-15,4.67276009621712e-08,4.43948112248688e-08,8.676020547490972e-10,8.584990813381482e-10,8.856607798787852e-10,8.795691933308947e-10,8.983031586096757e-10,9.075471315813651e-10,6.564778448825786e-10,1.2972660733433073e-08,1.3624448254368994e-08,6.504405739369469e+18,2.918065110786584e+18,7.47899e-11,8.83482e-11,6.69968e-11,7.72539e-11,5.65345e-11,6.18447e-11
0.0,1.0,0.0,73.73408594703551,0.954001594638433,1.4330228913815357e-15,4.67276009621712e-08,4.43948112248688e-08,8.676020547490972e-10,8.584990813381482e-10,8.856607798787852e-10,8.795691933308947e-10,8.983031586096757e-10,9.075471315813651e-10,6.564778448825786e-10,1.2972660733433073e-08,1.3624448254368994e-08,6.504405739369469e+18,2.918065110786584e+18,7.47899e-11,8.83482e-11,6.69968e-11,7.72539e-11,5.65345e-11,6.18447e-11
0.0,1.0,1.0,73.73408594703551,0.954001594638433,1.4330228913815357e-15,4.67276009621712e-08,4.43948112248688e-08,8.676020547490972e-10,8.584990813381482e-10,8.856607798787852e-10,8.795691933308947e-10,8.983031586096757e-10,9.075471315813651e-10,6.564778448825786e-10,1.2972660733433073e-08,1.3624448254368994e-08,6.504405739369469e+18,2.918065110786584e+18,7.47899e-11,8.83482e-11,6.69968e-11,7.72539e-11,5.65345e-11,6.18447e-11
1.0,0.0,0.0,73.73408594703551,0.954001594638433,1.4330228913815357e-15,4.67276009621712e-08,4.43948112248688e-08,8.676020547490972e-10,8.584990813381482e-10,8.856607798787852e-10,8.795691933308947e-10,8.983031586096757e-10,9.075471315813651e-10,6.564778448825786e-10,1.2972660733433073e-08,1.3624448254368994e-08,6.504405739369469e+18,2.918065110786584e+18,7.47899e-11,8.83482e-11,6.69968e-11,7.72539e-11,5.65345e-11,6.18447e-11
1.0,0.0,1.0,73.73408594703551,0.954001594638433,1.4330228913815357e-15,4.67276009621712e-08,4.43948112248688e-08,8.676020547490972e-10,8.584990813381482e-10,8.856607798787852e-10,8.795691933308947e-10,8.983031586096757e-10,9.075471315813651e-10,6.564778448825786e-10,1.2972660733433073e-08,1.3624448254368994e-08,6.504405739369469e+18,2.918065110786584e+18,7.47899e-11,8.83482e-11,6.69968e-11,7.72539e-11,5.65345e-11,6.18447e-11
1.0,1.0,0.0,73.73408594703551,0.954001594638433,1.4330228913815357e-15,4.67276009621712e-08,4.43948112248688e-08,8.676020547490972e-10,8.584990813381482e-10,8.856607798787852e-10,8.795691933308947e-10,8.983031586096757e-10,9.075471315813651e-10,6.564778448825786e-10,1.2972660733433073e-08,1.3624448254368994e-08,6.504405739369469e+18,2.918065110786584e+18,7.47899e-11,8.83482e-11,6.69968e-11,7.72539e-11,5.65345e-11,6.18447e-11
1.0,1.0,1.0,73.73408594703551,0.954001594638433,1.4330228913815357e-15,4.67276009621712e-08,4.43948112248688e-08,8.676020547490972e-10,8.584990813381482e-10,8.856607798787852e-10,8.795691933308947e-10,8.983031586096757e-10,9.075471315813651e-10,6.564778448825786e-10,1.2972660733433073e-08,1.3624448254368994e-08,6.504405739369469e+18,2.918065110786584e+18,7.47899e-11,8.83482e-11,6.69968e-11,7.72539e-11,5.65345e-11,6.18447e-11
0.0,0.0,0.0,53.49740769289589,1.0470388044245191,1.7860784805677612e-15,4.411615652023477e-08,4.225495717435829e-08,8.655759404276668e-10,8.525118480799474e-10,8.856103255797615e-10,9.086317439012396e-10,9.212195131939859e-10,9.035850482876596e-10,6.857175868891438e-10,1.4093006758551685e-08,1.5095101947579063e-08,6.20794949176369e+18,2.7719268381955707e+18,5.76921e-11,6.71916e-11,5.4877e-11,6.0203e-11,4.75531e-11,5.30956e-11
0.0,0.0,1.0,53.49740769289589,1.0470388044245191,1.7860784805677612e-15,4.411615652023477e-08,4.225495717435829e-08,8.655759404276668e-10,8.525118480799474e-10,8.856103255797615e-10,9.086317439012396e-10,9.212195131939859e-10,9.035850482876596e-10,6.857175868891438e-10,1.4093006758551685e-08,1.5095101947579063e-08,6.20794949176369e+18,2.7719268381955707e+18,5.76921e-11,6.71916e-11,5.4877e-11,6.0203e-11,4.75531e-11,5.30956e-11
0.0,1.0,0.0,53.49740769289589,1.0470388044245191,1.7860784805677612e-15,4.411615652023477e-08,4.225495717435829e-08,8.655759404276668e-10,8.525118480799474e-10,8.856103255797615e-10,9.086317439012396e-10,9.212195131939859e-10,9.035850482876596e-10,6.857175868891438e-10,1.4093006758551685e-08,1.5095101947579063e-08,6.20794949176369e+18,2.7719268381955707e+18,5.76921e-11,6.71916e-11,5.4877e-11,6.0203e-11,4.75531e-11,5.30956e-11
0.0,1.0,1.0,53.49740769289589,1.0470388044245191,1.7860784805677612e-15,4.411615652023477e-08,4.225495717435829e-08,8.655759404276668e-10,8.525118480799474e-10,8.856103255797615e-10,9.086317439012396e-10,9.212195131939859e-10,9.035850482876596e-10,6.857175868891438e-10,1.4093006758551685e-08,1.5095101947579063e-08,6.20794949176369e+18,2.7719268381955707e+18,5.76921e-11,6.71916e-11,5.4877e-11,6.0203e-11,4.75531e-11,5.30956e-11
1.0,0.0,0.0,53.49740769289589,1.0470388044245191,1.7860784805677612e-15,4.411615652023477e-08,4.225495717435829e-08,8.655759404276668e-10,8.525118480799474e-10,8.856103255797615e-10,9.086317439012396e-10,9.212195131939859e-10,9.035850482876596e-10,6.857175868891438e-10,1.4093006758551685e-08,1.5095101947579063e-08,6.20794949176369e+18,2.7719268381955707e+18,5.76921e-11,6.71916e-11,5.4877e-11,6.0203e-11,4.75531e-11,5.30956e-11
1.0,0.0,1.0,53.49740769289589,1.0470388044245191,1.7860784805677612e-15,4.411615652023477e-08,4.225495717435829e-08,8.655759404276668e-10,8.525118480799474e-10,8.856103255797615e-10,9.086317439012396e-10,9.212195131939859e-10,9.035850482876596e-10,6.857175868891438e-10,1.4093006758551685e-08,1.5095101947579063e-08,6.20794949176369e+18,2.7719268381955707e+18,5.76921e-11,6.71916e-11,5.4877e-11,6.0203e-11,4.75531e-11,5.30956e-11
1.0,1.0,0.0,53.49740769289589,1.0470388044245191,1.7860784805677612e-15,4.411615652023477e-08,4.225495717435829e-08,8.655759404276668e-10,8.525118480799474e-10,8.856103255797615e-10,9.086317439012396e-10,9.212195131939859e-10,9.035850482876596e-10,6.857175868891438e-10,1.4093006758551685e-08,1.5095101947579063e-08,6.20794949176369e+18,2.7719268381955707e+18,5.76921e-11,6.71916e-11,5.4877e-11,6.0203e-11,4.75531e-11,5.30956e-11
1.0,1.0,1.0,53.49740769289589,1.0470388044245191,1.7860784805677612e-15,4.411615652023477e-08,4.225495717435829e-08,8.655759404276668e-10,8.525118480799474e-10,8.856103255797615e-10,9.086317439012396e-10,9.212195131939859e-10,9.035850482876596e-10,6.857175868891438e-10,1.4093006758551685e-08,1.5095101947579063e-08,6.20794949176369e+18,2.7719268381955707e+18,5.76921e-11,6.71916e-11,5.4877e-11,6.0203e-11,4.75531e-11,5.30956e-11
0.0,0.0,0.0,43.07897293944144,1.0924377090234878,1.5805165322823741e-15,4.4327302490693916e-08,4.395624732097569e-08,8.868653986576671e-10,9.183113813732159e-10,9.186107489503051e-10,8.910011156029405e-10,8.719454955335775e-10,9.207790930571403e-10,6.164163592305735e-10,1.3976385014217889e-08,1.3403058150053481e-08,6.334992432544413e+18,2.738343197895481e+18,5.27738e-11,5.90289e-11,5.03315e-11,5.42385e-11,4.27916e-11,4.79762e-11
0.0,0.0,1.0,43.07897293944144,1.0924377090234878,1.5805165322823741e-15,4.4327302490693916e-08,4.395624732097569e-08,8.868653986576671e-10,9.183113813732159e-10,9.186107489503051e-10,8.910011156029405e-10,8.719454955335775e-10,9.207790930571403e-10,6.164163592305735e-10,1.3976385014217889e-08,1.3403058150053481e-08,6.334992432544413e+18,2.738343197895481e+18,5.27738e-11,5.90289e-11,5.03315e-11,5.42385e-11,4.27916e-11,4.79762e-11
0.0,1.0,0.0,43.07897293944144,1.0924377090234878,1.5805165322823741e-15,4.4327302490693916e-08,4.395624732097569e-08,8.868653986576671e-10,9.183113813732159e-10,9.186107489503051e-10,8.910011156029405e-10,8.719454955335775e-10,9.207790930571403e-10,6.164163592305735e-10,1.3976385014217889e-08,1.3403058150053481e-08,6.334992432544413e+18,2.738343197895481e+18,5.27738e-11,5.90289e-11,5.03315e-11,5.42385e-11,4.27916e-11,4.79762e-11
0.0,1.0,1.0,43.07897293944144,1.0924377090234878,1.5805165322823741e-15,4.4327302490693916e-08,4.395624732097569e-08,8.868653986576671e-10,9.183113813732159e-10,9.186107489503051e-10,8.910011156029405e-10,8.719454955335775e-10,9.207790930571403e-10,6.164163592305735e-10,1.3976385014217889e-08,1.3403058150053481e-08,6.334992432544413e+18,2.738343197895481e+18,5.27738e-11,5.90289e-11,5.03315e-11,5.42385e-11,4.27916e-11,4.79762e-11
1.0,0.0,0.0,43.07897293944144,1.0924377090234878,1.5805165322823741e-15,4.4327302490693916e-08,4.395624732097569e-08,8.868653986576671e-10,9.183113813732159e-10,9.186107489503051e-10,8.910011156029405e-10,8.719454955335775e-10,9.207790930571403e-10,6.164163592305735e-10,1.3976385014217889e-08,1.3403058150053481e-08,6.334992432544413e+18,2.738343197895481e+18,5.27738e-11,5.90289e-11,5.03315e-11,5.42385e-11,4.27916e-11,4.79762e-11
1.0,0.0,1.0,43.07897293944144,1.0924377090234878,1.5805165322823741e-15,4.4327302490693916e-08,4.395624732097569e-08,8.868653986576671e-10,9.183113813732159e-10,9.186107489503051e-10,8.910011156029405e-10,8.719454955335775e-10,9.207790930571403e-10,6.164163592305735e-10,1.3976385014217889e-08,1.3403058150053481e-08,6.334992432544413e+18,2.738343197895481e+18,5.27738e-11,5.90289e-11,5.03315e-11,5.42385e-11,4.27916e-11,4.79762e-11
1.0,1.0,0.0,43.07897293944144,1.0924377090234878,1.5805165322823741e-15,4.4327302490693916e-08,4.395624732097569e-08,8.868653986576671e-10,9.183113813732159e-10,9.186107489503051e-10,8.910011156029405e-10,8.719454955335775e-10,9.207790930571403e-10,6.164163592305735e-10,1.3976385014217889e-08,1.3403058150053481e-08,6.334992432544413e+18,2.738343197895481e+18,5.27738e-11,5.90289e-11,5.03315e-11,5.42385e-11,4.27916e-11,4.79762e-11
1.0,1.0,1.0,43.07897293944144,1.0924377090234878,1.5805165322823741e-15,4.4327302490693916e-08,4.395624732097569e-08,8.868653986576671e-10,9.183113813732159e-10,9.186107489503051e-10,8.910011156029405e-10,8.719454955335775e-10,9.207790930571403e-10,6.164163592305735e-10,1.3976385014217889e-08,1.3403058150053481e-08,6.334992432544413e+18,2.738343197895481e+18,5.27738e-11,5.90289e-11,5.03315e-11,5.42385e-11,4.27916e-11,4.79762e-11
0.0,0.0,0.0,21.257863881002848,0.9497506287039916,2.8972638007843306e-15,4.51973609518621e-08,4.537014903596996e-08,8.850590264792308e-10,8.643342222664792e-10,9.2095371447322e-10,8.913959454023057e-10,9.061600401955223e-10,9.5539497693515e-10,6.401237841310136e-10,1.3758491113495145e-08,1.3829409491339848e-08,6.93577228098368e+18,2.8195859512728187e+18,5.71757e-11,6.95247e-11,5.48131e-11,6.27016e-11,4.83556e-11,5.63277e-11
0.0,0.0,1.0,21.257863881002848,0.9497506287039916,2.8972638007843306e-15,4.51973609518621e-08,4.537014903596996e-08,8.850590264792308e-10,8.643342222664792e-10,9.2095371447322e-10,8.913959454023057e-10,9.061600401955223e-10,9.5539497693515e-10,6.401237841310136e-10,1.3758491113495145e-08,1.3829409491339848e-08,6.93577228098368e+18,2.8195859512728187e+18,5.71757e-11,6.95247e-11,5.48131e-11,6.27016e-11,4.83556e-11,5.63277e-11
0.0,1.0,0.0,21.257863881002848,0.9497506287039916,2.8972638007843306e-15,4.51973609518621e-08,4.537014903596996e-08,8.850590264792308e-10,8.643342222664792e-10,9.2095371447322e-10,8.913959454023057e-10,9.061600401955223e-10,9.5539497693515e-10,6.401237841310136e-10,1.3758491113495145e-08,1.3829409491339848e-08,6.93577228098368e+18,2.8195859512728187e+18,5.71757e-11,6.95247e-11,5.48131e-11,6.27016e-11,4.83556e-11,5.63277e-11
0.0,1.0,1.0,21.257863881002848,0.9497506287039916,2.8972638007843306e-15,4.51973609518621e-08,4.537014903596996e-08,8.850590264792308e-10,8.643342222664792e-10,9.2095371447322e-10,8.913959454023057e-10,9.061600401955223e-10,9.5539497693515e-10,6.401237841310136e-10,1.3758491113495145e-08,1.3829409491339848e-08,6.93577228098368e+18,2.8195859512728187e+18,5.71757e-11,6.95247e-11,5.48131e-11,6.27016e-11,4.83556e-11,5.63277e-11
1.0,0.0,0.0,21.257863881002848,0.9497506287039916,2.8972638007843306e-15,4.51973609518621e-08,4.537014903596996e-08,8.850590264792308e-10,8.643342222664792e-10,9.2095371447322e-10,8.913959454023057e-10,9.061600401955223e-10,9.5539497693515e-10,6.401237841310136e-10,1.3758491113495145e-08,1.3829409491339848e-08,6.93577228098368e+18,2.8195859512728187e+18,5.71757e-11,6.95247e-11,5.48131e-11,6.27016e-11,4.83556e-11,5.63277e-11
1.0,0.0,1.0,21.257863881002848,0.9497506287039916,2.8972638007843306e-15,4.51973609518621e-08,4.537014903596996e-08,8.850590264792308e-10,8.643342222664792e-10,9.2095371447322e-10,8.913959454023057e-10,9.061600401955223e-10,9.5539497693515e-10,6.401237841310136e-10,1.3758491113495145e-08,1.3829409491339848e-08,6.93577228098368e+18,2.8195859512728187e+18,5.71757e-11,6.95247e-11,5.48131e-11,6.27016e-11,4.83556e-11,5.63277e-11
1.0,1.0,0.0,21.257863881002848,0.9497506287039916,2.8972638007843306e-15,4.51973609518621e-08,4.537014903596996e-08,8.850590264792308e-10,8.643342222664792e-10,9.2095371447322e-10,8.913959454023057e-10,9.061600401955223e-10,9.5539497693515e-10,6.401237841310136e-10,1.3758491113495145e-08,1.3829409491339848e-08,6.93577228098368e+18,2.8195859512728187e+18,5.71757e-11,6.95247e-11,5.48131e-11,6.27016e-11,4.83556e-11,5.63277e-11
1.0,1.0,1.0,21.257863881002848,0.9497506287039916,2.8972638007843306e-15,4.51973609518621e-08,4.537014903596996e-08,8.850590264792308e-10,8.643342222664792e-10,9.2095371447322e-10,8.913959454023057e-10,9.061600401955223e-10,9.5539497693515e-10,6.401237841310136e-10,1.3758491113495145e-08,1.3829409491339848e-08,6.93577228098368e+18,2.8195859512728187e+18,5.71757e-11,6.95247e-11,5.48131e-11,6.27016e-11,4.83556e-11,5.63277e-11
0.0,0.0,0.0,61.2609403519981,1.0152314668835674,3.4211714867642504e-15,4.2891659928912166e-08,4.728893634132721e-08,9.578859616145096e-10,8.847955093710393e-10,9.00113126672588e-10,8.812659039608635e-10,9.281477645656311e-10,9.252901354391145e-10,6.809001062937506e-10,1.3543212732299242e-08,1.44377765190893e-08,6.490337657601231e+18,2.684208370708085e+18,6.28829e-11,7.70618e-11,5.99086e-11,6.9695e-11,5.31581e-11,6.13872e-11
0.0,0.0,1.0,61.2609403519981,1.0152314668835674,3.4211714867642504e-15,4.2891659928912166e-08,4.728893634132721e-08,9.578859616145096e-10,8.847955093710393e-10,9.00113126672588e-10,8.812659039608635e-10,9.281477645656311e-10,9.252901354391145e-10,6.809001062937506e-10,1.3543212732299242e-08,1.44377765190893e-08,6.490337657601231e+18,2.684208370708085e+18,6.28829e-11,7.70618e-11,5.99086e-11,6.9695e-11,5.31581e-11,6.13872e-11
0.0,1.0,0.0,61.2609403519981,1.0152314668835674,3.4211714867642504e-15,4.2891659928912166e-08,4.728893634132721e-08,9.578859616145096e-10,8.847955093710393e-10,9.00113126672588e-10,8.812659039608635e-10,9.281477645656311e-10,9.252901354391145e-10,6.809001062937506e-10,1.3543212732299242e-08,1.44377765190893e-08,6.490337657601231e+18,2.684208370708085e+18,6.28829e-11,7.70618e-11,5.99086e-11,6.9695e-11,5.31581e-11,6.13872e-11
0.0,1.0,1.0,61.2609403519981,1.0152314668835674,3.4211714867642504e-15,4.2891659928912166e-08,4.728893634132721e-08,9.578859616145096e-10,8.847955093710393e-10,9.00113126672588e-10,8.812659039608635e-10,9.281477645656311e-10,9.252901354391145e-10,6.809001062937506e-10,1.3543212732299242e-08,1.44377765190893e-08,6.490337657601231e+18,2.684208370708085e+18,6.28829e-11,7.70618e-11,5.99086e-11,6.9695e-11,5.31581e-11,6.13872e-11
1.0,0.0,0.0,61.2609403519981,1.0152314668835674,3.4211714867642504e-15,4.2891659928912166e-08,4.728893634132721e-08,9.578859616145096e-10,8.847955093710393e-10,9.00113126672588e-10,8.812659039608635e-10,9.281477645656311e-10,9.252901354391145e-10,6.809001062937506e-10,1.3543212732299242e-08,1.44377765190893e-08,6.490337657601231e+18,2.684208370708085e+18,6.28829e-11,7.70618e-11,5.99086e-11,6.9695e-11,5.31581e-11,6.13872e-11
1.0,0.0,1.0,61.2609403519981,1.0152314668835674,3.4211714867642504e-15,4.2891659928912166e-08,4.728893634132721e-08,9.578859616145096e-10,8.847955093710393e-10,9.00113126672588e-10,8.812659039608635e-10,9.281477645656311e-10,9.252901354391145e-10,6.809001062937506e-10,1.3543212732299242e-08,1.44377765190893e-08,6.490337657601231e+18,2.684208370708085e+18,6.28829e-11,7.70618e-11,5.99086e-11,6.9695e-11,5.31581e-11,6.13872e-11
1.0,1.0,0.0,61.2609403519981,1.0152314668835674,3.4211714867642504e-15,4.2891659928912166e-08,4.728893634132721e-08,9.578859616145096e-10,8.847955093710393e-10,9.00113126672588e-10,8.812659039608635e-10,9.281477645656311e-10,9.252901354391145e-10,6.809001062937506e-10,1.3543212732299242e-08,1.44377765190893e-08,6.490337657601231e+18,2.684208370708085e+18,6.28829e-11,7.70618e-11,5.99086e-11,6.9695e-11,5.31581e-11,6.13872e-11
1.0,1.0,1.0,61.2609403519981,1.0152314668835674,3.4211714867642504e-15,4.2891659928912166e-08,4.728893634132721e-08,9.578859616145096e-10,8.847955093710393e-10,9.00113126672588e-10,8.812659039608635e-10,9.281477645656311e-10,9.252901354391145e-10,6.809001062937506e-10,1.3543212732299242e-08,1.44377765190893e-08,6.490337657601231e+18,2.684208370708085e+18,6.28829e-11,7.70618e-11,5.99086e-11,6.9695e-11,5.31581e-11,6.13872e-11
0.0,0.0,0.0,23.765698027284657,1.0184083862543678,1.3510594415129102e-15,4.4475326729832695e-08,4.384084217553269e-08,9.284826242077727e-10,8.821105788464846e-10,9.279554512234291e-10,9.338763321742826e-10,9.42175081807959e-10,9.206459019878231e-10,6.702827982134068e-10,1.3795044889825663e-08,1.4138475480497252e-08,6.542265101049466e+18,2.820763228640804e+18,4.72085e-11,5.21997e-11,4.48523e-11,4.81847e-11,3.58203e-11,4.2074e-11
0.0,0.0,1.0,23.765698027284657,1.0184083862543678,1.3510594415129102e-15,4.4475326729832695e-08,4.384084217553269e-08,9.284826242077727e-10,8.821105788464846e-10,9.279554512234291e-10,9.338763321742826e-10,9.42175081807959e-10,9.206459019878231e-10,6.702827982134068e-10,1.3795044889825663e-08,1.4138475480497252e-08,6.542265101049466e+18,2.820763228640804e+18,4.72085e-11,5.21997e-11,4.48523e-11,4.81847e-11,3.58203e-11,4.2074e-11
0.0,1.0,0.0,23.765698027284657,1.0184083862543678,1.3510594415129102e-15,4.4475326729832695e-08,4.384084217553269e-08,9.284826242077727e-10,8.821105788464846e-10,9.279554512234291e-10,9.338763321742826e-10,9.42175081807959e-10,9.206459019878231e-10,6.702827982134068e-10,1.3795044889825663e-08,1.4138475480497252e-08,6.542265101049466e+18,2.820763228640804e+18,4.72085e-11,5.21997e-11,4.48523e-11,4.81847e-11,3.58203e-11,4.2074e-11
0.0,1.0,1.0,23.765698027284657,1.0184083862543678,1.3510594415129102e-15,4.4475326729832695e-08,4.384084217553269e-08,9.284826242077727e-10,8.821105788464846e-10,9.279554512234291e-10,9.338763321742826e-10,9.42175081807959e-10,9.206459019878231e-10,6.702827982134068e-10,1.3795044889825663e-08,1.4138475480497252e-08,6.542265101049466e+18,2.820763228640804e+18,4.72085e-11,5.21997e-11,4.48523e-11,4.81847e-11,3.58203e-11,4.2074e-11
1.0,0.0,0.0,23.765698027284657,1.0184083862543678,1.3510594415129102e-15,4.4475326729832695e-08,4.384084217553269e-08,9.284826242077727e-10,8.821105788464846e-10,9.279554512234291e-10,9.338763321742826e-10,9.42175081807959e-10,9.206459019878231e-10,6.702827982134068e-10,1.3795044889825663e-08,1.4138475480497252e-08,6.542265101049466e+18,2.820763228640804e+18,4.72085e-11,5.21997e-11,4.48523e-11,4.81847e-11,3.58203e-11,4.2074e-11
1.0,0.0,1.0,23.765698027284657,1.0184083862543678,1.3510594415129102e-15,4.4475326729832695e-08,4.384084217553269e-08,9.284826242077727e-10,8.821105788464846e-10,9.279554512234291e-10,9.338763321742826e-10,9.42175081807959e-10,9.206459019878231e-10,6.702827982134068e-10,1.3795044889825663e-08,1.4138475480497252e-08,6.542265101049466e+18,2.820763228640804e+18,4.72085e-11,5.21997e-11,4.48523e-11,4.81847e-11,3.58203e-11,4.2074e-11
1.0,1.0,0.0,23.765698027284657,1.0184083862543678,1.3510594415129102e-15,4.4475326729832695e-08,4.384084217553269e-08,9.284826242077727e-10,8.821105788464846e-10,9.279554512234291e-10,9.338763321742826e-10,9.42175081807959e-10,9.206459019878231e-10,6.702827982134068e-10,1.3795044889825663e-08,1.4138475480497252e-08,6.542265101049466e+18,2.820763228640804e+18,4.72085e-11,5.21997e-11,4.48523e-11,4.81847e-11,3.58203e-11,4.2074e-11
1.0,1.0,1.0,23.765698027284657,1.0184083862543678,1.3510594415129102e-15,4.4475326729832695e-08,4.384084217553269e-08,9.284826242077727e-10,8.821105788464846e-10,9.279554512234291e-10,9.338763321742826e-10,9.42175081807959e-10,9.206459019878231e-10,6.702827982134068e-10,1.3795044889825663e-08,1.4138475480497252e-08,6.542265101049466e+18,2.820763228640804e+18,4.72085e-11,5.21997e-11,4.48523e-11,4.81847e-11,3.58203e-11,4.2074e-11
0.0,0.0,0.0,105.51914014077435,1.0144503811581749,6.57515486616223e-16,4.803520792465496e-08,4.632308489904451e-08,9.026265372415555e-10,8.984229811119135e-10,9.101989495140379e-10,9.230021484593206e-10,9.207547718409361e-10,9.230499366822751e-10,6.646982354748768e-10,1.4084624600301647e-08,1.4387326874237849e-08,6.113994714597122e+18,2.7917516178347453e+18,8.2335e-11,9.45872e-11,7.71025e-11,8.534e-11,5.83806e-11,6.3532e-11
0.0,0.0,1.0,105.51914014077435,1.0144503811581749,6.57515486616223e-16,4.803520792465496e-08,4.632308489904451e-08,9.026265372415555e-10,8.984229811119135e-10,9.101989495140379e-10,9.230021484593206e-10,9.207547718409361e-10,9.230499366822751e-10,6.646982354748768e-10,1.4084624600301647e-08,1.4387326874237849e-08,6.113994714597122e+18,2.7917516178347453e+18,8.2335e-11,9.45872e-11,7.71025e-11,8.534e-11,5.83806e-11,6.3532e-11
